16.23299789428711	20.345640182495117
19.252578735351562	23.654542922973633
22.998823165893555	27.25554656982422
16.95879554748535	21.109006881713867
23.8237361907959	27.661277770996094
25.13168716430664	29.553590774536133
21.72762680053711	25.634092330932617
17.038984298706055	21.650005340576172
19.987998962402344	24.34320640563965
25.364107131958008	29.632274627685547
21.054523468017578	25.614910125732422
22.925979614257812	26.960596084594727
22.397802352905273	26.88671875
23.76782989501953	27.64196014404297
15.9432373046875	20.089824676513672
23.056364059448242	27.66085433959961
16.030088424682617	20.410924911499023
20.308862686157227	24.68975067138672
15.730185508728027	19.99070167541504
19.838468551635742	24.314180374145508
10.531728744506836	14.34712028503418
12.697209358215332	16.688430786132812
17.177827835083008	21.6625919342041
16.22940444946289	21.002483367919922
22.109603881835938	26.52413558959961
20.762239456176758	25.219528198242188
22.130126953125	26.614761352539062
25.651575088500977	30.004045486450195
19.832971572875977	24.447284698486328
22.434429168701172	26.69359588623047
20.471586227416992	25.339025497436523
20.90917205810547	25.128660202026367
25.334489822387695	29.514511108398438
24.436107635498047	28.565196990966797
23.905134201049805	28.3668270111084
20.04474449157715	24.490488052368164
23.465770721435547	27.880605697631836
25.30135726928711	29.899999618530273
23.624277114868164	27.571449279785156
23.994457244873047	28.21013832092285
23.076618194580078	27.220897674560547
24.418550491333008	28.870014190673828
23.907373428344727	28.385496139526367
23.518590927124023	28.444135665893555
20.798974990844727	26.296772003173828
24.02362823486328	28.282167434692383
21.961444854736328	26.850950241088867
24.283193588256836	28.353015899658203
20.31312370300293	25.38031768798828
20.95663070678711	25.807340621948242
24.057641983032227	27.920669555664062
23.713071823120117	27.708436965942383
26.571107864379883	30.74545669555664
24.4194278717041	28.634445190429688
24.932907104492188	29.05776596069336
21.43836212158203	25.544904708862305
24.623706817626953	29.474966049194336
26.483198165893555	30.612394332885742
24.754371643066406	28.597150802612305
25.511369705200195	29.801591873168945
20.375951766967773	24.917888641357422
25.84769058227539	30.053770065307617
24.262863159179688	28.109163284301758
20.651165008544922	25.200010299682617
24.037443161010742	28.685441970825195
25.117290496826172	29.32379150390625
25.021068572998047	29.138931274414062
25.869243621826172	29.83444595336914
23.642662048339844	27.844345092773438
20.168800354003906	24.51162338256836
23.841228485107422	27.84177017211914
21.40198516845703	26.86066246032715
23.404224395751953	27.80242156982422
23.556745529174805	28.09869956970215
22.704160690307617	27.42929458618164
21.688304901123047	25.603443145751953
23.774097442626953	27.522733688354492
22.947021484375	26.904827117919922
25.67223358154297	30.094371795654297
22.285106658935547	26.428972244262695
22.411787033081055	27.042165756225586
24.643882751464844	28.88180160522461
22.42015838623047	26.989107131958008
24.81163787841797	29.9788761138916
23.68820571899414	27.837387084960938
24.351545333862305	28.27959442138672
25.939138412475586	29.97740936279297
23.555553436279297	28.13970375061035
24.54102325439453	28.851709365844727
25.507844924926758	29.40435218811035
23.878952026367188	27.984634399414062
23.356159210205078	27.901683807373047
23.913896560668945	28.58855438232422
24.67104721069336	29.35174560546875
25.699277877807617	29.89673614501953
24.310537338256836	28.223970413208008
22.895713806152344	27.488344192504883
22.37744140625	26.137622833251953
25.91878890991211	30.226160049438477
22.635881423950195	27.025856018066406
21.469430923461914	25.8958683013916
22.231985092163086	27.016416549682617
23.615371704101562	28.292970657348633
22.48459243774414	26.57257843017578
20.779394149780273	25.344482421875
22.58779525756836	27.214876174926758
21.717832565307617	25.914262771606445
22.387920379638672	26.8250789642334
14.624364852905273	19.641830444335938
21.0279483795166	25.397851943969727
15.399386405944824	20.09279441833496
