0,0,1,57,1.0271044e+03
0,0,1,58,9.2966144e+02
0,0,1,59,9.5370342e+02
0,0,1,60,1.0031941e+03
0,0,1,61,8.9403129e+02
0,0,1,62,8.0618424e+02
0,0,1,63,9.3070832e+02
0,0,14,0,7.9792030e+02
0,0,14,1,5.7070683e+02
0,0,14,2,4.1669531e+02
0,0,14,3,9.1596596e+02
0,0,14,4,2.0058709e+01
0,0,14,5,3.2155386e+02
0,0,14,6,-3.7846200e+01
0,0,14,7,4.9254264e+02
0,0,14,8,8.2083965e+02
0,0,14,9,3.2006064e+02
0,0,14,10,8.2721159e+02
0,0,14,11,1.3632472e+02
0,0,14,12,2.3086514e+02
0,0,14,13,4.4687178e+02
0,0,14,14,9.1430794e+02
0,0,14,15,5.6107095e+02
0,0,14,16,8.0603300e+02
0,0,14,17,7.3310144e+02
0,0,14,18,6.3903530e+02
0,0,14,19,6.2281244e+02
0,0,14,20,6.4084588e+02
0,0,14,21,6.5331455e+02
0,0,14,22,6.6117548e+02
0,0,14,23,6.3370747e+02
0,0,14,24,3.5325701e+02
0,0,14,25,3.7184525e+02
0,0,14,26,3.5458937e+02
0,0,14,27,1.9332795e+02
0,0,14,28,3.2485754e+02
0,0,14,29,1.7235479e+02
0,0,14,30,7.7352468e+01
0,0,14,31,6.6398669e+01
0,0,14,32,1.0630242e+02
0,0,14,33,1.9795026e+02
0,0,14,34,-5.2173946e+02
0,0,14,35,-5.9146608e+02
0,0,14,36,-7.5018373e+02
0,0,14,37,-6.4086907e+02
0,0,14,38,-5.7478030e+02
0,0,14,39,-6.5451830e+02
0,0,14,40,-6.2190558e+02
0,0,14,41,-6.2372711e+02
0,0,14,42,-7.2981040e+02
0,0,14,43,-6.3678221e+02
0,0,14,44,-6.9644670e+02
0,0,14,45,-4.7506880e+02
0,0,14,46,-5.9490143e+02
0,0,14,47,-5.6344598e+02
0,0,14,48,-5.5730571e+02
0,0,14,49,-5.8317251e+02
0,0,14,50,-5.5681670e+02
0,0,14,51,-1.1506803e+03
0,0,14,52,-8.3297817e+02
0,0,14,53,-7.5904163e+02
0,0,14,54,-7.8050968e+02
0,0,14,55,-7.5861639e+02
0,0,14,56,-5.7377537e+02
0,0,14,57,-6.1545166e+02
0,0,14,58,-5.3627732e+02
0,0,14,59,-8.4806855e+02
0,0,14,60,-8.4556542e+02
0,0,14,61,-7.3327827e+02
0,0,14,62,-7.4550064e+02
0,0,14,63,-8.2416053e+02
0,0,15,0,4.5351969e+02
0,0,15,1,5.4700833e+02
0,0,15,2,6.3428785e+02
0,0,15,3,6.2812919e+02
0,0,15,4,5.3260649e+02
0,0,15,5,6.3407519e+02
0,0,15,6,8.3740607e+02
0,0,15,7,6.5684487e+02
0,0,15,8,8.0933720e+02
0,0,15,9,1.7378427e+02
0,0,15,10,6.4599556e+02
0,0,15,11,3.3233571e+02
0,0,15,12,6.5076691e+02
0,0,15,13,7.8882854e+02
0,0,15,14,7.3075230e+02
0,0,15,15,7.4941791e+02
0,0,15,16,4.4738273e+02
0,0,15,17,6.0507118e+02
0,0,15,18,5.2292283e+02
0,0,15,19,5.2229614e+02
0,0,15,20,6.0468471e+02
0,0,15,21,4.1208035e+02
0,0,15,22,5.2375355e+02
0,0,15,23,5.5847505e+02
0,0,15,24,5.7972756e+02
0,0,15,25,5.4445070e+02
0,0,15,26,4.5690915e+02
0,0,15,27,9.0266142e+02
0,0,15,28,5.6951819e+02
0,0,15,29,5.2896363e+02
0,0,15,30,-0.0000000e+00
0,0,15,31,6.5950287e+02
0,0,15,32,5.1234630e+02
0,0,15,33,2.9312534e+02
0,0,15,34,-8.0319751e+02
0,0,15,35,-4.9505251e+02
0,0,15,36,-2.7975184e+02
0,0,15,37,-6.8930023e+02
0,0,15,38,-5.4426471e+01
0,0,15,39,-7.5331418e+02
0,0,15,40,-9.6389444e+02
0,0,15,41,-8.0121600e+02
0,0,15,42,-1.0329678e+03
0,0,15,43,-8.5980440e+02
0,0,15,44,-1.0019805e+03
0,0,15,45,-9.4235074e+02
0,0,15,46,-9.9907213e+02
0,0,15,47,-7.8477657e+02
0,0,15,48,-9.7096900e+02
0,0,15,49,-8.6922318e+02
0,0,15,50,-3.7599878e+02
0,0,15,51,-1.4076732e+03
0,0,15,52,-1.2275313e+03
0,0,15,53,-1.0919002e+03
0,0,15,54,-1.0284010e+03
0,0,15,55,-1.0810763e+03
0,0,15,56,-1.0844101e+03
0,0,15,57,-9.2254068e+02
0,0,15,58,-4.1573838e+02
0,0,15,59,-1.1494242e+03
0,0,15,60,-1.1357447e+03
0,0,15,61,-9.6975268e+02
0,0,15,62,-2.8860594e+02
0,0,15,63,-1.1164100e+03
