1.312560000000000000e+05	8.718000000000000000e+03	4.700000000000000000e+01	2.608206178567675337e+01	2.387527307619955508e+01	6.769031295270520054e-01	6.848812997653630497e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316280000000000000e+05	8.430000000000000000e+03	3.000000000000000000e+01	2.550187511278460306e+01	2.820207004610619705e+01	7.124676588364087237e-01	6.300432933810190539e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316280000000000000e+05	8.720000000000000000e+03	4.100000000000000000e+01	2.541464522890762012e+01	2.575242978246202341e+01	7.079305971583033097e-01	6.927539483337191717e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316300000000000000e+05	8.341000000000000000e+03	3.100000000000000000e+01	2.372206303954151352e+01	2.990362122803366063e+01	6.281166119689723937e-01	7.164727941514810183e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316300000000000000e+05	8.704000000000000000e+03	4.100000000000000000e+01	2.371055578576546097e+01	2.714362884845398582e+01	7.105943198123166882e-01	6.783252451846016884e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316330000000000000e+05	8.327000000000000000e+03	3.100000000000000000e+01	2.384376668583647785e+01	3.060024747365294218e+01	6.605504483999253829e-01	6.616953847005437872e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316330000000000000e+05	8.727000000000000000e+03	4.300000000000000000e+01	2.364186928729457549e+01	2.706640855893267528e+01	8.035820014081226370e-01	7.167180131686379241e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316470000000000000e+05	8.320000000000000000e+03	2.900000000000000000e+01	2.522305054326455931e+01	3.014540364943632156e+01	1.436146085578332343e+00	5.779423850434408649e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316470000000000000e+05	8.579000000000000000e+03	4.000000000000000000e+01	2.554670794500274056e+01	2.463546825894151837e+01	7.352151344070351202e-01	9.846832062749025782e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316550000000000000e+05	8.429000000000000000e+03	8.400000000000000000e+01	2.825324032124414231e+01	1.000000000000000000e+00	7.212242793783983918e-01	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316550000000000000e+05	8.436000000000000000e+03	3.200000000000000000e+01	2.807035855814106995e+01	3.075978283145077086e+01	7.272873123377574522e-01	7.155390616160718364e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316550000000000000e+05	8.704000000000000000e+03	4.000000000000000000e+01	2.813446030295394706e+01	2.703569267841814749e+01	7.811248510773940446e-01	9.233255074762367620e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316550000000000000e+05	8.707000000000000000e+03	4.100000000000000000e+01	2.795047596088463493e+01	2.295864703895755454e+01	5.899990548751967712e-01	7.733006719223906034e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316580000000000000e+05	8.340000000000000000e+03	2.600000000000000000e+01	2.823981713166726948e+01	2.925088195368905275e+01	6.363225906474624383e-01	6.122243177340368492e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316580000000000000e+05	8.436000000000000000e+03	2.300000000000000000e+01	2.866508008098295690e+01	3.082629586239688280e+01	6.755451549717976789e-01	7.081765093075945705e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316580000000000000e+05	8.685000000000000000e+03	3.800000000000000000e+01	2.813149272572721671e+01	2.412923073917374595e+01	7.011250437852089012e-01	8.555065637111005650e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316580000000000000e+05	8.812000000000000000e+03	3.400000000000000000e+01	2.845214069507332866e+01	2.796577487067612111e+01	6.887647541596332301e-01	6.757523486717307293e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316580000000000000e+05	8.824000000000000000e+03	4.500000000000000000e+01	2.780223484952220403e+01	2.365867668015498992e+01	1.049284007601523738e+00	9.533069584742812630e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316650000000000000e+05	8.327000000000000000e+03	2.600000000000000000e+01	2.598404579736417475e+01	3.066130723267747271e+01	6.818497937108505269e-01	6.042933837848960543e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316650000000000000e+05	8.432000000000000000e+03	3.000000000000000000e+01	2.613271985112987394e+01	2.893576748439059187e+01	6.577077305278545838e-01	6.785810026672076667e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316650000000000000e+05	8.722000000000000000e+03	4.300000000000000000e+01	2.589468362527016865e+01	2.529221422561822408e+01	9.561825592544770380e-01	7.301591779005653926e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316660000000000000e+05	8.447000000000000000e+03	3.100000000000000000e+01	2.744390298575948606e+01	2.991362460265990819e+01	8.690123734951628043e-01	6.259949526992985014e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316660000000000000e+05	8.686000000000000000e+03	3.700000000000000000e+01	2.704341297740030114e+01	2.293782797168042720e+01	6.240663161891794042e-01	9.039803909659540615e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316660000000000000e+05	8.689000000000000000e+03	4.000000000000000000e+01	2.715787005660672904e+01	2.262645648489955619e+01	5.215467883360448420e-01	1.073895649264916319e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316660000000000000e+05	8.704000000000000000e+03	3.700000000000000000e+01	2.727172149912428978e+01	2.712770437311167626e+01	7.349484562697330414e-01	7.871963531521896096e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316660000000000000e+05	8.720000000000000000e+03	4.600000000000000000e+01	2.731146420609489311e+01	2.556636894606937105e+01	1.074746039953564658e+00	8.391668868195273356e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316670000000000000e+05	8.340000000000000000e+03	2.800000000000000000e+01	2.542873136018562974e+01	2.924404814149887954e+01	6.719081686304168022e-01	5.187367709260569670e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.316790000000000000e+05	8.720000000000000000e+03	2.900000000000000000e+01	2.758400938471853792e+01	2.555084607319437140e+01	5.484716206767845659e-01	7.374221607415804014e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392640000000000000e+05	9.410000000000000000e+02	5.700000000000000000e+01	2.147687131794910442e+01	2.181331495688525379e+01	6.251162633435822791e-01	7.891802442067653578e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392640000000000000e+05	9.470000000000000000e+02	4.200000000000000000e+01	2.142085319730874104e+01	2.695323700696099323e+01	6.833728750006083930e-01	6.794926096077265054e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392640000000000000e+05	9.510000000000000000e+02	5.100000000000000000e+01	2.148022744574841170e+01	2.405481935495662782e+01	7.548548214467788453e-01	5.236201330595655623e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392640000000000000e+05	9.520000000000000000e+02	7.800000000000000000e+01	2.149370527314085777e+01	2.532309137564653767e+01	6.852209801756552476e-01	1.142332704833576296e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392640000000000000e+05	9.560000000000000000e+02	5.900000000000000000e+01	2.148563944714373619e+01	2.649995340116811704e+01	6.056990277392830802e-01	8.741595939510741209e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392640000000000000e+05	9.650000000000000000e+02	5.800000000000000000e+01	2.161890676584701154e+01	2.727076624334554467e+01	5.301223845301333837e-01	9.139524650656791760e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392640000000000000e+05	9.700000000000000000e+02	5.100000000000000000e+01	2.150053176212509953e+01	2.754276538176890199e+01	5.196037688561880863e-01	8.150904211637731711e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.380000000000000000e+02	3.700000000000000000e+01	2.192895302786170220e+01	2.703815447232191360e+01	6.093329479677597194e-01	5.949755772794833586e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.390000000000000000e+02	5.100000000000000000e+01	2.213188714137173818e+01	2.716316142828566882e+01	6.198463388628904225e-01	7.229761162789203333e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.400000000000000000e+02	4.900000000000000000e+01	2.213436500694230702e+01	2.618161051627419411e+01	6.218434154325223062e-01	1.012436247574346027e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.420000000000000000e+02	6.000000000000000000e+01	2.182890030294090522e+01	2.482973578478859622e+01	7.712065587112053588e-01	8.525139808835128230e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.430000000000000000e+02	4.000000000000000000e+01	2.205522070171992155e+01	2.653769328377936176e+01	7.347509963536132949e-01	6.231581661744814982e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.440000000000000000e+02	5.700000000000000000e+01	2.207886805994776225e+01	2.396889199254086478e+01	6.778987995293636049e-01	8.714612098594731737e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.450000000000000000e+02	6.000000000000000000e+01	2.214379947576242103e+01	2.277984718003420639e+01	6.136516669831558746e-01	9.936826212480138754e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.520000000000000000e+02	5.700000000000000000e+01	2.216787022640853877e+01	2.548540421307070858e+01	6.144931541745805026e-01	1.022184539978067130e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.590000000000000000e+02	6.300000000000000000e+01	2.211461821331972999e+01	2.458970763336306220e+01	5.986023393109874968e-01	8.122992308558079078e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.600000000000000000e+02	6.400000000000000000e+01	2.212402233065287405e+01	2.759507052202460642e+01	7.791941438466365444e-01	8.887407579928243706e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.680000000000000000e+02	5.300000000000000000e+01	2.210997418171611528e+01	2.671849157899646698e+01	7.944703983712677609e-01	9.522315109783422438e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.700000000000000000e+02	5.800000000000000000e+01	2.205919407287875345e+01	2.765526170720911736e+01	7.882065545601747436e-01	7.349330849816502198e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.770000000000000000e+02	4.400000000000000000e+01	2.204224598801061674e+01	2.677286771295580436e+01	6.917940778393598666e-01	8.127476574087891814e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.820000000000000000e+02	4.300000000000000000e+01	2.229642149343232660e+01	2.675662003102686270e+01	6.976274814897701626e-01	7.287402860787082215e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.392670000000000000e+05	9.850000000000000000e+02	3.300000000000000000e+01	2.191934719372415685e+01	2.946042572537653825e+01	5.727815962986257947e-01	5.189684674045482726e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
