RChannel	RenergyMean	RenergyStd
261.0	27.728871248972666	0.08985040519374048
262.0	26.667806434353096	0.1547346591009334
263.0	29.57529529114996	0.13247013907348304
264.0	27.813207895898564	0.08936114180877831
265.0	29.40201096400167	0.15840991103563823
266.0	27.157817657927804	0.11998919718481603
267.0	28.368327428129952	0.1450796963544834
268.0	28.120314261628266	0.12722713779873407
269.0	26.726643140076384	0.09497677257636919
270.0	27.01202234961616	0.12474972705993817
271.0	28.336185362933737	0.11034507584989672
272.0	28.29782386437866	0.11252900929664288
273.0	27.714564118749628	0.10535766176160594
274.0	29.101456308791345	0.10827131820130884
275.0	28.227861808810882	0.143023592829717
276.0	29.5472917918466	0.12753360628259205
277.0	28.857223492215283	0.14185522975147638
278.0	27.902306912419828	0.08672158426740924
279.0	27.468362662230618	0.08965034932653211
280.0	28.549268037993805	0.12131422026430856
281.0	28.839695528033097	0.11129956528926936
282.0	26.102289841599138	0.1378991039535248
283.0	27.108671408133638	0.12921211728859355
284.0	26.48673095688556	0.11277847024660966
285.0	27.326232330046523	0.13204126184195747
286.0	27.781768811023735	0.1002040578715394
287.0	29.123566126266308	0.1362265060217244
288.0	29.45850445503625	0.1105766699944448
289.0	27.575990951713408	0.12155562979611423
290.0	26.52868310330295	0.0960757385989857
291.0	29.485406513454173	0.16174623688523637
292.0	26.10797288307178	0.10702525673325679
293.0	28.698378913411215	0.11403384204072561
294.0	27.640451949582125	0.08968116990421045
295.0	27.06181298197493	0.06988837620731317
296.0	26.804388994112152	0.11210471898454345
297.0	27.439752571153317	0.14910395729332232
298.0	26.46762574053409	0.15061027994243945
299.0	30.133417467817026	0.141961385764141
300.0	27.108683265499305	0.14242249657797892
301.0	27.799075601578576	0.11359084017981697
302.0	27.664479984093113	0.10604157459852621
303.0	28.56367765058804	0.11821112985007848
305.0	25.094968558229485	0.054446510034582944
306.0	28.535847279847598	0.1700299163924339
307.0	26.08642389098068	0.06777251772420712
308.0	28.2963750484554	0.10298104479741642
309.0	27.28850190803036	0.1671236027122836
310.0	27.236102330231176	0.16438639338954122
311.0	27.3177542950077	0.12417028146628108
312.0	28.62949126859965	0.11935438682367723
313.0	27.782499592679017	0.14101974209062507
314.0	28.10353389154535	0.09467454701296339
315.0	26.53356161428069	0.1298415581429214
316.0	26.692457887459746	0.15135908174952828
317.0	25.5203119426914	0.09619020189123144
318.0	25.70917388380932	0.08802960569594541
319.0	24.61017415979616	0.0614423760132152
320.0	29.410632133606974	0.10673994652090922
321.0	28.509157090191295	0.09156506170624239
322.0	27.146768751071853	0.09876886700839421
323.0	27.473978981361483	0.10742882089853507
324.0	27.14645365158458	0.08940712174304712
325.0	29.71226060872359	0.11920087125727456
326.0	27.950755460638188	0.10904162323395813
327.0	28.47831375638725	0.12289921249158557
328.0	27.134182941958525	0.1318538418757586
329.0	27.50644534830516	0.09607355229867048
330.0	26.755150629916425	0.12184660306992615
331.0	28.07678648775962	0.11529929398139728
332.0	26.676602473455667	0.15216782322565478
333.0	28.577655957495242	0.09727985648523593
334.0	26.653488505816757	0.11771382746053351
335.0	27.262937688123998	0.09964430849503868
337.0	27.200271487042478	0.13171194261730518
338.0	24.435582975753064	0.11236041733145723
340.0	26.13910470596731	0.1292098206483535
341.0	28.66129487720017	0.10589049934864898
342.0	27.226193838850783	0.08203020408737334
343.0	27.994825997346858	0.12071223777942013
344.0	28.99838826743957	0.13180610738040696
345.0	27.47457991061331	0.10390390593610589
346.0	27.626301461446783	0.10815944321823032
347.0	29.03901239606245	0.1295048081282193
348.0	27.93822570732367	0.10699109163495923
349.0	28.181214685668596	0.07676485528568427
350.0	28.125585181904004	0.1302816185587286
351.0	28.139557599500677	0.10577176075886874
352.0	28.569509563570975	0.08285664257141183
353.0	29.21196080078253	0.14055696135443743
354.0	28.978664212477156	0.11292976328577141
355.0	26.408728781851554	0.09665169034327131
356.0	28.594994618624305	0.12285018383770224
357.0	30.441143768943633	0.1460177643320783
358.0	28.049330686347652	0.13087980672028973
359.0	27.33813032490723	0.11501881491097589
360.0	28.02168008293172	0.08532639724552867
361.0	28.7686633449085	0.09753565953903258
362.0	28.174626589920596	0.10142421418800919
363.0	27.290508276133693	0.10071728484760467
364.0	29.956271333240238	0.1111389399418397
365.0	27.358652215487044	0.11826409682429022
366.0	27.817376762878233	0.11889352232792211
367.0	25.35106627820364	0.09398527738529096
368.0	28.04181245600068	0.0964957524917766
369.0	29.486580547406536	0.08684860880594969
370.0	28.30983091022752	0.13139774985556785
371.0	26.96445950066028	0.10527781368316598
372.0	27.448486336288912	0.08829070419368902
373.0	26.77387817405563	0.09166312919629492
374.0	27.361324235661915	0.0920887951740781
375.0	26.34788235050851	0.10561948067303462
376.0	28.566900427917552	0.11448787768798918
377.0	25.86763337897709	0.11030842199798799
378.0	27.90100272669243	0.1259215107457045
379.0	27.19218912848335	0.08889774676892964
380.0	27.44204949771554	0.0838104913368609
381.0	27.862668676236954	0.1307847894450777
382.0	26.537530622254785	0.1354352172187542
383.0	27.934571344562077	0.09705016996209942
384.0	21.816156480399123	0.16469451649074085
385.0	20.534028791430288	0.09362186459669104
386.0	22.406944995910127	0.06714527290528781
387.0	20.672155188131583	0.15350995683104815
388.0	21.35694447325172	0.13220515191395066
389.0	20.835108563854742	0.18626538777565277
390.0	20.0371391909218	0.02311654265388569
391.0	22.154126809092748	0.07960731291663797
392.0	20.785314581756992	0.059073480725141625
393.0	21.031566893068764	0.01186400097620094
394.0	19.495051435016826	0.06333674380527105
395.0	20.28020248064628	0.11504369455959929
396.0	21.389847079050508	0.17612902372202235
397.0	20.49854222716598	0.14527540227324473
398.0	21.144086930037684	0.12357580267706726
399.0	22.68058232083212	0.08730938483125385
400.0	20.974655382588963	0.0776237578113505
402.0	21.33538154063052	0.1163465733327689
404.0	20.90314345619658	0.09995785791937939
405.0	21.777016654871616	0.18813860686840866
406.0	22.222796164610173	0.055928969306837995
407.0	21.525009527833657	0.11979560199614826
408.0	21.287607534026595	0.054635348505345536
410.0	20.15002081366602	0.0957417490373746
412.0	21.663794412744792	0.057268125583900376
413.0	21.33929861765309	0.09558541241547423
414.0	22.57384207658502	0.06166784937410142
415.0	22.653190817828932	0.03329187532897478
416.0	20.24503889418355	0.044656462995454886
418.0	21.31202215582919	0.18626538777565277
419.0	21.29145926594707	0.18626538777565277
420.0	20.372253957553085	0.09330446771455299
421.0	19.574932783519756	0.08992914559587667
422.0	20.95633888406441	0.18626538777565277
423.0	22.232788566400064	0.11396189803713307
424.0	20.082087655605623	0.047978921738434176
425.0	21.046803247295788	0.03617170014252475
427.0	20.86230083434539	0.07935920145093951
429.0	21.847014704177383	0.11909204648093676
431.0	20.582251341207307	0.029831282605496896
432.0	20.66968976744687	0.18626538777565277
434.0	20.05389799552732	0.08635502440180876
435.0	20.93951646993241	0.04660568846662042
436.0	20.964702175697212	0.02185802129120896
437.0	19.83686771048618	0.05134621842961191
438.0	20.7428380963209	0.06265681887665153
439.0	19.8025981068004	0.18626538777565277
440.0	20.898229456338893	0.07301257605723818
442.0	22.20364066868392	0.08568320248394153
443.0	20.16966412944045	0.18626538777565277
445.0	19.873045059092526	0.22746453744343204
447.0	19.891760283212975	0.022662317877158018
449.0	21.40756167403546	0.07266457490317878
451.0	19.50552337486684	0.18626538777565277
452.0	20.681922153124212	0.09145508023741973
454.0	20.40009163823307	0.1832360544214712
455.0	20.603502685140196	0.12740444052719152
456.0	19.27356162869233	0.0233374059820518
457.0	21.252176904198425	0.12751590062076565
458.0	21.978166333627687	0.03579123002268742
459.0	20.797918046827537	0.08756377897680123
461.0	20.831699181679394	0.12896785339972117
463.0	20.289799200697765	0.18626538777565277
464.0	19.865002179353095	0.0566830642505546
465.0	20.17029940123239	0.02171489355816658
466.0	19.515148564487408	0.18626538777565277
469.0	20.146079989084807	0.18626538777565277
474.0	22.10457121555708	0.09222663448423371
477.0	19.71708692999678	0.18626538777565277
478.0	20.785952556437973	0.039390319537953425
479.0	20.755185084211792	0.014219145958729782
480.0	20.7002743111528	0.10211130839045651
482.0	20.209746290366542	0.18626538777565277
483.0	21.539857230029128	0.10062464498748476
484.0	20.036472662657093	0.18626538777565277
485.0	21.156425864105383	0.1012828637783158
486.0	21.491271696090536	0.03088395055343901
487.0	20.925047189855544	0.18626538777565277
488.0	20.35743054142816	0.03857036439631199
490.0	20.8199040973712	0.07849301461950818
491.0	21.698749409798612	0.07416918589980183
493.0	20.735604594527356	0.18626538777565277
494.0	21.230648007319225	0.07391860886203588
495.0	20.21356881019744	0.18626538777565277
