0	0	0	0	-1.9300966e+02
0	0	0	1	-3.8382062e+02
0	0	0	2	-2.7043460e+02
0	0	0	3	-2.9389124e+02
0	0	0	4	-4.2613028e+02
0	0	0	5	-3.0988824e+02
0	0	0	6	-3.4979291e+02
0	0	0	7	-3.3151569e+02
0	0	0	8	-4.5878781e+02
0	0	0	9	-2.5410327e+02
0	0	0	10	-4.2963007e+02
0	0	0	11	-2.5629788e+02
0	0	0	12	-4.8282855e+02
0	0	0	13	-4.0467886e+02
0	0	0	14	-3.9724725e+02
0	0	0	15	-4.0268671e+02
0	0	0	16	-4.0840393e+02
0	0	0	17	-5.4743420e+02
0	0	0	18	-4.2539331e+02
0	0	0	19	-5.7373212e+02
0	0	0	20	-2.5727017e+02
0	0	0	21	-3.5869949e+02
0	0	0	22	-4.4037152e+02
0	0	0	23	-4.2333167e+02
0	0	0	24	-5.1166687e+02
0	0	0	25	-4.7885489e+02
0	0	0	26	-5.4439966e+02
0	0	0	27	-4.9125327e+02
0	0	0	28	-5.2773126e+02
0	0	0	29	-5.7928156e+02
0	0	0	30	-5.0630817e+02
0	0	0	31	-4.8013193e+02
0	0	0	32	-4.1827222e+02
0	0	0	33	-5.0855719e+02
0	0	0	34	2.4369949e+02
0	0	0	35	1.1828750e+02
0	0	0	36	2.4763426e+02
0	0	0	37	1.7830051e+02
0	0	0	38	2.2302853e+02
0	0	0	39	2.3860272e+02
0	0	0	40	2.5556520e+02
0	0	0	41	2.3442932e+02
0	0	0	42	2.9213696e+02
0	0	0	43	1.9532654e+02
0	0	0	44	3.2572644e+02
0	0	0	45	1.6099965e+02
0	0	0	46	2.2981023e+02
0	0	0	47	1.8311617e+02
0	0	0	48	2.1203279e+02
0	0	0	49	2.3608731e+02
0	0	0	50	2.6967978e+02
0	0	0	51	8.1142725e+02
0	0	0	52	8.3806879e+02
0	0	0	53	4.6027316e+02
0	0	0	54	4.5660522e+02
0	0	0	55	4.0206262e+02
0	0	0	56	6.6794556e+02
0	0	0	57	6.8352008e+02
0	0	0	58	5.3066418e+02
0	0	0	59	5.0597900e+02
0	0	0	60	5.5913770e+02
0	0	0	61	4.5464227e+02
0	0	0	62	4.7998792e+02
0	0	0	63	4.9657230e+02
0	0	1	0	-2.9651306e+02
0	0	1	1	-4.3195844e+02
0	0	1	2	-3.4340701e+02
0	0	1	3	-3.3875281e+02
0	0	1	4	-3.6324100e+02
0	0	1	5	-3.6084995e+02
0	0	1	6	-3.3626877e+02
0	0	1	7	-3.5342279e+02
0	0	1	8	-4.0674527e+02
0	0	1	9	-3.3815897e+02
0	0	1	10	-3.5955850e+02
0	0	1	11	-3.0001898e+02
0	0	1	12	-4.1795554e+02
0	0	1	13	-3.9439297e+02
0	0	1	14	-3.9890549e+02
0	0	1	15	-4.0554416e+02
0	0	1	16	-4.4188998e+02
0	0	1	17	-3.7197058e+02
0	0	1	18	-4.2921191e+02
0	0	1	19	-4.9768149e+02
0	0	1	20	-4.5409714e+02
0	0	1	21	-4.3690668e+02
0	0	1	22	-4.3323761e+02
0	0	1	23	-4.4274066e+02
0	0	1	24	-4.2383405e+02
0	0	1	25	-4.6883853e+02
0	0	1	26	-5.3721362e+02
0	0	1	27	-3.6548651e+02
0	0	1	28	-4.4223935e+02
0	0	1	29	-4.3642273e+02
0	0	1	30	-4.6792572e+02
0	0	1	31	-5.2408386e+02
0	0	1	32	-4.4453049e+02
0	0	1	33	-5.1814600e+02
0	0	1	34	2.9693051e+02
0	0	1	35	2.7139636e+02
0	0	1	36	3.1387561e+02
0	0	1	37	3.0901852e+02
