117.3250734,-120.1245968,38.00000000000001,0.649448049,-0.760405965,0.0
114.8917743,-122.2028306,38.00000000000001,0.649448049,-0.760405965,0.0
112.4584752,-124.2810643,28.4,0.649448049,-0.760405965,0.0
117.3250734,-120.1245968,34.800000000000004,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,34.800000000000004,0.649448049,-0.760405965,0.0
112.4584752,-124.2810643,34.800000000000004,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,38.00000000000001,0.649448049,-0.760405965,0.0
117.3250734,-120.1245968,28.4,0.649448049,-0.760405965,0.0
114.8917743,-122.2028306,31.6,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,28.4,0.649448049,-0.760405965,0.0
114.8917743,-122.2028306,34.800000000000004,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,31.6,0.649448049,-0.760405965,0.0
112.4584752,-124.2810643,38.00000000000001,0.649448049,-0.760405965,0.0
112.4584752,-124.2810643,31.6,0.649448049,-0.760405965,0.0
117.3250734,-120.1245968,31.6,0.649448049,-0.760405965,0.0
114.8917743,-122.2028306,28.4,0.649448049,-0.760405965,0.0
117.3250734,-120.1245968,41.2,0.649448049,-0.760405965,0.0
114.8917743,-122.2028306,41.2,0.649448049,-0.760405965,0.0
117.3250734,-120.1245968,44.4,0.649448049,-0.760405965,0.0
114.8917743,-122.2028306,44.4,0.649448049,-0.760405965,0.0
117.3250734,-120.1245968,50.8,0.649448049,-0.760405965,0.0
117.3250734,-120.1245968,47.6,0.649448049,-0.760405965,0.0
114.8917743,-122.2028306,50.8,0.649448049,-0.760405965,0.0
114.8917743,-122.2028306,47.6,0.649448049,-0.760405965,0.0
112.4584752,-124.2810643,41.2,0.649448049,-0.760405965,0.0
112.4584752,-124.2810643,47.6,0.649448049,-0.760405965,0.0
112.4584752,-124.2810643,44.4,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,38.00000000000001,0.649448049,-0.760405965,0.0
112.4584752,-124.2810643,50.8,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,41.2,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,50.8,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,47.6,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,44.4,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,41.2,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,44.4,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,50.8,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,47.6,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,50.8,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,34.800000000000004,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,47.6,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,44.4,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,41.2,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,47.6,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,50.8,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,50.8,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,41.2,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,47.6,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,44.4,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,41.2,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,44.4,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,31.6,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,31.6,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,28.4,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,38.00000000000001,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,34.800000000000004,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,31.6,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,28.4,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,28.4,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,28.4,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,38.00000000000001,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,34.800000000000004,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,34.800000000000004,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,31.6,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,38.00000000000001,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,14.800000000000004,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,14.800000000000004,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,18.000000000000007,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,18.000000000000007,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,14.800000000000004,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,21.2,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,21.2,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,24.4,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,21.2,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,14.800000000000004,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,18.000000000000007,0.649448049,-0.760405965,0.0
110.0251761,-126.3592981,18.000000000000007,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,14.800000000000004,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,24.4,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,18.000000000000007,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,24.4,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,11.6,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,5.200000000000003,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,8.399999999999999,0.649448049,-0.760405965,0.0
100.2919798,-134.6722331,2.0,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,8.399999999999999,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,11.6,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,5.200000000000003,0.649448049,-0.760405965,0.0
102.7252789,-132.5939994,2.0,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,11.6,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,5.200000000000003,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,8.399999999999999,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,21.2,0.649448049,-0.760405965,0.0
105.158578,-130.5157656,2.0,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,2.0,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,5.200000000000003,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,11.6,0.649448049,-0.760405965,0.0
107.5918771,-128.4375319,8.399999999999999,0.649448049,-0.760405965,0.0
