833.60,1056.61,-656.99,-149.20,1175.07,0.00,89.40,-84.33,-339.80,-205.25,1449.97,0.00,8270.28,-102.17,-67.22,-174.66,-491.49,-198.06,5541.66,1802.72,-758.24,6226.11,698.56,513.19,-441.72,793.19,0.00,1074.90,1045.29,740.58,427.45,0.00,975.84,-179.41,202.74,-824.74,523.42,1273.92,-48.00,74.30,0.00,0.00,-73.52,2082.76,0.00,-143.27,-257.59,-1568.34,1247.20,-154.96,374.89,-928.66,-707.45,0.00,-466.22,-520.88,199.33,6695.16,-1213.67,-1060.42,-1910.31,-1200.41,0.00,943.05,-1022.09,0.00,-299.68,760.37,0.00,395.59,0.00,0.00,0.00,-293.65,0.00,-214.54,0.00,0.00,619.49,0.00,5085.14,0.00,4941.57,0.00,3625.21,177.81,0.00,1479.34,-1114.73,1547.35,0.00,-41.60,0.00,-551.00,0.00,0.00,0.00,2162.70,-2138.86,0.00,0.00,0.00,0.00,0.00,-987.86,-1010.55,-962.26,-284.10,197.41,-899.76,-1856.53,-713.39,-1014.51,-823.96,-848.21,-1429.02,-1409.48,-1017.00,-1065.06,-1091.26,-1205.85,-1227.83,-821.67,-1049.28,-1120.59,-1037.98,-1198.84,-1074.18
-23.32,0.00,-91.43,73.13,0.00,-53.26,12.46,-171.21,83.45,-109.70,156.74,-41.42,-39.74,-54.03,14.99,20.18,-343.89,813.28,748.03,9162.77,0.00,1922.98,-120.64,314.08,0.00,0.00,1318.57,606.74,683.82,0.00,1214.52,4622.72,0.00,0.00,495.30,0.00,0.00,182.52,885.36,0.00,-26.61,412.45,0.00,0.00,-104.09,2376.99,219.43,3459.43,-52.75,457.23,-497.11,-1127.76,95.30,4611.05,0.00,2729.57,-823.05,-984.85,-842.16,0.00,-613.20,0.00,-746.43,230.87,-147.05,57.50,-98.64,-162.51,-91.25,-1217.18,-23.86,-1117.65,-38.16,-139.04,-439.50,-76.34,0.00,-109.32,-52.49,-179.15,-1271.74,876.81,-566.47,-147.72,0.00,-159.87,468.29,0.00,1874.52,0.00,0.00,156.70,0.00,3789.73,0.00,146.97,0.00,0.00,0.00,-659.27,-829.92,-615.71,-771.35,0.00,153.53,-773.11,0.00,-749.81,9220.42,-747.59,-716.87,-681.64,-1009.55,-625.73,-707.86,-1283.22,-1253.49,-1028.06,-961.09,-1041.03,-1058.67,-1070.65,-955.82,-1010.50,-1025.17,-943.66,-897.55,-996.73
4998.81,0.00,-183.95,0.00,0.00,825.00,0.00,-201.94,-102.96,-259.44,1439.58,-870.81,0.00,-298.75,-401.29,-328.37,-943.32,0.00,2924.99,3.13,0.00,-1033.63,-933.64,7551.46,0.00,580.25,1460.65,0.00,0.00,1289.78,0.00,0.00,4369.71,577.87,-59.87,0.00,0.00,0.00,441.02,93.37,657.67,-696.78,216.36,0.00,-1082.56,2006.37,-182.53,502.36,2588.41,-220.03,-379.88,-1734.48,-1349.93,9809.63,0.00,1102.61,6453.35,1379.90,-1166.01,-1217.92,-638.94,-1503.72,-383.00,3484.16,0.00,0.00,-282.21,-9420.59,-301.83,-19.53,2700.61,839.46,-13.12,-213.00,0.00,-331.98,-229.71,0.00,-264.55,6164.62,0.00,867.95,4498.28,-424.40,-490.65,0.00,2592.95,0.00,-200.22,-418.03,-815.61,15.74,1327.24,-149.29,0.00,67.82,21.11,-244.39,-1275.05,-894.82,0.00,-1027.97,0.00,-1085.44,-1087.19,-947.86,-998.72,-896.10,4565.36,-997.50,-1086.36,-763.05,-974.81,-878.15,-1160.79,-1464.80,-1487.27,-1129.78,-1168.04,-1255.17,-1166.41,-1350.91,-1147.18,-1214.32,-1227.17,-1144.72,-1117.18,-1133.63
3763.51,0.00,-207.31,-26.06,-423.22,0.00,-39.30,-203.97,3.46,-213.28,-141.07,-143.39,52.71,-135.35,-152.93,-64.66,-172.45,0.00,5280.52,718.10,951.54,-717.33,708.09,-325.10,7379.76,0.00,671.98,0.00,-740.67,0.00,5590.83,799.52,1020.29,769.47,2241.34,-1406.09,-782.04,-1586.76,-765.46,0.00,1432.53,217.84,6890.13,-1250.84,0.00,0.00,0.00,0.00,4206.88,221.73,-773.60,3482.82,-64.06,-660.06,-490.89,-1364.71,0.00,2354.85,-1103.00,-588.32,2021.96,95.58,-820.14,0.00,-54.83,3058.87,-96.42,2032.98,-184.96,564.97,-29.76,0.00,328.36,-129.54,0.00,-216.79,1088.76,0.00,0.00,-29.43,681.74,-895.87,0.00,0.00,0.00,0.00,1117.24,2862.80,838.08,1125.28,-1010.37,178.27,1139.81,1661.87,0.00,1189.23,-254.86,65.06,-1815.17,-743.65,-156.64,1659.18,-850.75,-1007.47,4080.20,-846.08,-1841.45,-872.00,-173.05,-4594.93,-729.27,-616.35,-1074.09,-897.32,-813.69,-1354.28,-1348.13,-1073.31,-1054.65,-1080.45,-1142.50,-1212.71,-1077.03,-1067.74,-1080.43,-1012.91,-1035.17,-1123.89
-404.69,0.00,-663.65,-176.24,494.65,-102.53,0.00,-156.51,-54.93,-586.62,167.99,-399.60,-1147.41,-142.45,-139.95,39.07,-167.30,0.00,0.00,1628.55,1038.11,-434.80,0.00,5895.48,0.00,0.00,316.91,1177.65,941.23,0.00,0.00,-543.41,216.09,0.00,550.78,0.00,0.00,-621.56,0.00,368.88,-407.24,0.00,0.00,-446.99,-860.16,3025.79,3117.00,346.49,0.00,1211.50,-871.84,0.00,0.00,2091.84,0.00,1628.98,0.00,0.00,0.00,0.00,0.00,1338.30,-1108.63,-245.56,2278.72,0.00,0.00,0.00,0.00,560.76,-132.59,229.78,24.65,0.00,0.00,-235.67,0.00,151.41,3869.69,413.42,4988.30,1674.42,-822.37,0.00,0.00,819.89,331.23,318.90,0.00,112.41,-74.31,359.30,867.74,1073.75,0.00,759.53,-284.44,0.00,-1587.95,-176.61,27.35,-83.38,-750.71,0.00,258.60,-927.59,-1006.95,-896.67,-894.45,-641.00,-993.19,-866.93,-844.01,-871.01,-800.71,-1468.34,-1354.42,-1077.14,-1040.90,-1098.83,-1127.58,0.00,-1084.16,-1160.87,-1082.69,-1204.23,-1075.90,-1225.49
-131.00,-89.65,-182.42,-65.15,-83.10,87.66,128.98,-31.97,71.77,-198.38,-6.99,-110.81,23.46,-30.13,54.26,26.16,5687.86,491.48,0.00,140.74,207.84,-237.33,461.81,707.51,117.47,0.00,-562.78,358.35,-185.64,1106.77,4709.78,5123.10,163.61,1292.17,189.28,-538.45,4447.19,1087.10,1147.01,0.00,245.03,-1019.46,-896.25,0.00,-870.78,0.00,-693.71,0.00,3558.04,0.00,0.00,0.00,-1043.49,0.00,0.00,-278.36,0.00,0.00,-991.79,-650.52,0.00,-718.18,-956.86,-919.15,462.70,5108.07,-369.87,0.00,-147.35,-585.10,-318.82,0.00,1419.67,-412.05,-162.56,0.00,0.00,4.80,0.00,0.00,-641.00,1960.89,2551.64,0.00,310.32,-303.41,0.00,1989.74,1675.00,301.39,0.00,-9.58,0.00,176.88,0.00,6569.05,932.16,-317.71,408.05,-931.36,-439.18,612.89,-794.06,-494.24,-1019.95,527.51,-656.32,-751.94,0.00,-1201.41,-1218.31,-831.76,-2851.59,-816.28,-782.31,-1237.04,-1251.40,-972.05,-958.37,-1013.41,-1077.33,-1134.27,-1030.61,-1091.10,-1062.07,-967.52,-1030.64,-1063.06
5343.76,0.00,868.83,1481.64,1824.06,1353.17,554.35,-171.54,0.00,-499.19,1575.29,2044.71,1341.63,750.24,0.00,984.32,0.00,0.00,0.00,0.00,0.00,-52.43,0.00,0.00,0.00,0.00,4498.56,1989.26,1042.70,7097.25,-45.54,-534.56,1880.29,554.99,0.00,-883.15,-303.35,-311.13,0.00,-1759.30,-659.00,414.61,0.00,0.00,0.00,-261.83,4200.33,0.00,0.00,727.34,1928.26,0.00,-326.45,0.00,51.09,3227.36,511.76,0.00,-467.48,0.00,0.00,-805.59,-515.21,4282.02,0.00,965.01,-70.48,2012.29,-195.08,8579.89,1320.51,0.00,0.00,2402.43,1364.47,-2396.70,-663.56,0.00,0.00,0.00,316.16,0.00,786.16,0.00,4663.51,-368.32,6053.99,2444.16,0.00,0.00,0.00,2115.86,755.72,-476.68,0.00,0.00,-252.66,-422.72,-1075.33,-1055.98,-1536.66,665.35,1512.26,-1114.18,-981.63,-1181.27,-791.59,-928.82,-1154.93,-1033.50,-994.75,-760.86,-958.57,-857.79,0.00,-1500.68,-1424.50,-1023.39,-1183.62,-1324.01,-1224.17,-2280.82,-1592.67,-1301.30,-1258.10,-916.14,0.00,-1147.08
0.00,104.45,111.06,645.30,0.00,1744.06,2675.20,-416.85,-561.78,662.23,944.95,0.00,5905.41,6711.71,1781.54,-664.27,5559.96,649.26,0.00,5904.10,-456.76,275.91,769.13,453.70,1452.02,4787.02,0.00,816.29,5351.95,195.39,0.00,993.73,306.80,8972.31,0.00,-195.80,-255.63,0.00,-375.01,5275.20,352.74,-580.93,-293.84,881.35,320.41,0.00,1069.52,0.00,6083.89,-184.14,-465.84,0.00,310.55,0.00,-518.97,383.80,36.67,-1405.48,-1870.81,-966.98,0.00,-1567.09,0.00,0.00,-748.04,0.00,2001.04,-934.76,1701.58,-8.21,979.38,864.23,0.00,-296.95,-808.61,-302.66,0.00,-251.47,0.00,-1889.41,1102.83,-920.13,-186.31,949.99,1140.54,0.00,144.74,555.15,-76.56,1521.35,533.69,-452.49,9362.92,-870.15,0.00,-118.12,-494.89,-141.54,-1182.81,-1000.75,-1125.66,-1180.95,0.00,-1014.84,-1047.08,-942.68,-1120.69,-854.66,-1179.49,-945.23,-1069.83,-783.26,-987.99,-878.89,-1549.88,-1483.10,0.00,-1116.34,-1233.48,-1331.41,-1594.16,-1365.89,-1333.29,-1151.36,-1234.82,-1134.68,2578.85,-1153.95
242.69,1117.39,1194.05,2863.66,-656.24,607.52,401.78,4824.41,-575.91,-342.97,-197.02,49.64,650.79,1513.92,-113.90,1045.07,1200.58,0.00,-590.78,0.00,0.00,534.07,2278.24,1082.01,58.36,1607.85,1981.12,0.00,0.00,411.08,0.00,810.70,1123.82,749.97,0.00,0.00,-305.11,0.00,9719.82,8926.50,-786.96,4938.02,0.00,0.00,49.33,323.93,686.40,9146.10,0.00,0.00,1092.06,-1644.82,-295.30,-525.72,22.96,0.00,2688.61,-665.97,0.00,-584.02,-1753.12,-874.94,3116.20,4954.44,0.00,1315.65,5291.17,-204.17,74.98,-360.03,0.00,84.65,616.55,0.00,-147.48,123.37,0.00,1350.53,1435.27,0.00,614.29,-113.28,0.00,1778.20,4863.04,178.48,0.00,2144.13,1410.68,-296.75,3017.18,-429.65,2926.29,562.32,0.00,6079.15,0.00,2699.10,-1274.91,-913.78,-1255.54,-969.02,0.00,-910.49,-1109.78,-852.00,-958.73,-934.23,-924.49,-830.85,-955.67,-711.82,-900.74,-845.54,-95.36,-1533.78,0.00,-1126.32,0.00,3462.44,-1341.62,0.00,-1663.50,-1178.35,-1103.48,0.00,-1179.15,-1183.59
-448.68,0.00,599.05,1675.86,838.34,0.00,-832.01,1487.60,1338.93,0.00,-731.28,-79.67,0.00,3057.64,635.81,341.74,445.76,-45.86,550.86,0.00,0.00,1342.51,319.70,-1013.08,0.00,0.00,488.28,0.00,-281.17,1236.25,-1282.11,897.56,0.00,0.00,412.14,1171.88,-1190.75,-774.62,677.84,-76.85,-1595.83,-1565.47,-1537.80,-1153.55,-120.30,0.00,-337.49,0.00,8154.28,-1441.14,-1804.11,1405.86,0.00,-368.61,0.00,-439.72,0.00,383.92,-957.93,-513.69,583.20,0.00,-1585.75,-1778.70,-126.91,213.73,0.00,50.29,-423.31,0.00,-245.30,0.00,1386.07,-277.19,65.49,-305.71,0.00,0.00,-77.59,4633.66,116.71,-963.13,-86.48,-822.85,0.00,0.00,-556.77,-501.60,0.00,2044.53,5589.40,0.00,816.45,0.00,0.00,-48.25,0.00,-461.84,-926.28,-869.62,-1074.72,-1325.87,-634.75,-953.82,-1116.59,-974.12,-1067.58,-934.73,-1116.92,-981.07,-1032.57,-845.89,-1004.98,-918.24,468.27,-1524.88,-1573.93,-1196.09,-1261.61,-2164.98,0.00,2194.52,-1318.59,-1364.93,-1207.98,-1246.41,-1015.62,-1200.63
